Preprocessing,Depth,n_components,Train Accuracy,Test Accuracy
clean_df_iqr - entropy - 41 pca:1 -> Train: 98.74739039665971 - Test: 68.125,41,1,98.74739039665971,68.125
clean_df_iqr - gini - 13 pca:6 -> Train: 100.0 - Test: 68.125,13,6,100.0,68.125
clean_df_iqr - gini - 8 pca:6 -> Train: 94.78079331941545 - Test: 68.125,8,6,94.78079331941545,68.125
df_iqr_scaled - gini - 13 pca:2 -> Train: 93.31941544885177 - Test: 68.125,13,2,93.31941544885177,68.125
df_iqr_scaled - entropy - 1 pca:1 -> Train: 68.89352818371609 - Test: 68.125,1,1,68.89352818371609,68.125
clean_df_iqr - entropy - 8 pca:2 -> Train: 89.77035490605428 - Test: 68.125,8,2,89.77035490605428,68.125
clean_df_iqr - gini - 8 pca:7 -> Train: 94.98956158663883 - Test: 68.125,8,7,94.98956158663883,68.125
df_iqr_scaled - gini - 4 pca:6 -> Train: 81.41962421711901 - Test: 68.125,4,6,81.41962421711901,68.125
clean_df_iqr - entropy - 38 pca:1 -> Train: 96.86847599164928 - Test: 68.125,38,1,96.86847599164928,68.125
clean_df_iqr - gini - 8 pca:8 -> Train: 94.98956158663883 - Test: 68.125,8,8,94.98956158663883,68.125
df_iqr_scaled - entropy - 1 pca:6 -> Train: 68.89352818371609 - Test: 68.125,1,6,68.89352818371609,68.125
clean_df_iqr - gini - 9 pca:8 -> Train: 97.4947807933194 - Test: 68.125,9,8,97.4947807933194,68.125
df_iqr_scaled - gini - 10 pca:2 -> Train: 88.10020876826722 - Test: 68.125,10,2,88.10020876826722,68.125
df_zscore_scaled - entropy - 16 pca:8 -> Train: 96.51162790697676 - Test: 68.02325581395348,16,8,96.51162790697676,68.02325581395348
df_zscore_scaled - gini - 4 pca:7 -> Train: 82.36434108527132 - Test: 68.02325581395348,4,7,82.36434108527132,68.02325581395348
df_zscore_scaled - gini - 2 pca:1 -> Train: 73.83720930232558 - Test: 68.02325581395348,2,1,73.83720930232558,68.02325581395348
df_zscore_scaled - entropy - 6 pca:7 -> Train: 88.17829457364341 - Test: 68.02325581395348,6,7,88.17829457364341,68.02325581395348
df_zscore_scaled - gini - 5 pca:7 -> Train: 83.72093023255815 - Test: 68.02325581395348,5,7,83.72093023255815,68.02325581395348
df_zscore_scaled - gini - 8 pca:7 -> Train: 90.50387596899225 - Test: 68.02325581395348,8,7,90.50387596899225,68.02325581395348
df_zscore_scaled - gini - 4 pca:8 -> Train: 82.36434108527132 - Test: 68.02325581395348,4,8,82.36434108527132,68.02325581395348
clean_df_zscore - gini - 5 pca:4 -> Train: 85.07751937984496 - Test: 68.02325581395348,5,4,85.07751937984496,68.02325581395348
df_zscore_scaled - entropy - 3 pca:2 -> Train: 75.1937984496124 - Test: 68.02325581395348,3,2,75.1937984496124,68.02325581395348
df_zscore_scaled - gini - 4 pca:6 -> Train: 81.5891472868217 - Test: 68.02325581395348,4,6,81.5891472868217,68.02325581395348
df_zscore_scaled - entropy - 2 pca:2 -> Train: 73.83720930232558 - Test: 68.02325581395348,2,2,73.83720930232558,68.02325581395348
df_zscore_scaled - entropy - 2 pca:1 -> Train: 73.83720930232558 - Test: 68.02325581395348,2,1,73.83720930232558,68.02325581395348
clean_df_zscore - gini - 5 pca:3 -> Train: 84.10852713178295 - Test: 68.02325581395348,5,3,84.10852713178295,68.02325581395348
df_zscore_scaled - gini - 17 pca:7 -> Train: 99.8062015503876 - Test: 68.02325581395348,17,7,99.8062015503876,68.02325581395348
clean_df_zscore - gini - 11 pca:8 -> Train: 100.0 - Test: 68.02325581395348,11,8,100.0,68.02325581395348
df_scaled - gini - 2 pca:6 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,6,74.47916666666666,67.70833333333334
df_scaled - gini - 1 pca:6 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,6,74.47916666666666,67.70833333333334
df_scaled - gini - 7 pca:7 -> Train: 91.31944444444444 - Test: 67.70833333333334,7,7,91.31944444444444,67.70833333333334
df_scaled - entropy - 2 pca:4 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,4,74.47916666666666,67.70833333333334
df_scaled - entropy - 2 pca:6 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,6,74.47916666666666,67.70833333333334
df_scaled - entropy - 1 pca:4 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,4,74.47916666666666,67.70833333333334
df_scaled - gini - 1 pca:4 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,4,74.47916666666666,67.70833333333334
df - gini - 3 pca:6 -> Train: 79.16666666666666 - Test: 67.70833333333334,3,6,79.16666666666666,67.70833333333334
df_scaled - entropy - 1 pca:8 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,8,74.47916666666666,67.70833333333334
df_scaled - entropy - 2 pca:8 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,8,74.47916666666666,67.70833333333334
df_scaled - gini - 1 pca:8 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,8,74.47916666666666,67.70833333333334
df_scaled - gini - 2 pca:8 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,8,74.47916666666666,67.70833333333334
df_scaled - gini - 2 pca:4 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,4,74.47916666666666,67.70833333333334
df_scaled - entropy - 1 pca:6 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,6,74.47916666666666,67.70833333333334
df - entropy - 8 pca:2 -> Train: 87.15277777777779 - Test: 67.70833333333334,8,2,87.15277777777779,67.70833333333334
df_scaled - gini - 1 pca:5 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,5,74.47916666666666,67.70833333333334
df_scaled - gini - 3 pca:1 -> Train: 74.47916666666666 - Test: 67.70833333333334,3,1,74.47916666666666,67.70833333333334
df_scaled - entropy - 1 pca:5 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,5,74.47916666666666,67.70833333333334
df_scaled - gini - 1 pca:1 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,1,74.47916666666666,67.70833333333334
df_scaled - gini - 1 pca:7 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,7,74.47916666666666,67.70833333333334
df_scaled - gini - 2 pca:3 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,3,74.47916666666666,67.70833333333334
df_scaled - gini - 1 pca:3 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,3,74.47916666666666,67.70833333333334
df - gini - 3 pca:7 -> Train: 79.16666666666666 - Test: 67.70833333333334,3,7,79.16666666666666,67.70833333333334
df_scaled - entropy - 1 pca:1 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,1,74.47916666666666,67.70833333333334
df_scaled - entropy - 2 pca:1 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,1,74.47916666666666,67.70833333333334
df_scaled - gini - 2 pca:2 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,2,74.47916666666666,67.70833333333334
df - gini - 3 pca:5 -> Train: 79.16666666666666 - Test: 67.70833333333334,3,5,79.16666666666666,67.70833333333334
df_scaled - gini - 1 pca:2 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,2,74.47916666666666,67.70833333333334
df - entropy - 16 pca:7 -> Train: 100.0 - Test: 67.70833333333334,16,7,100.0,67.70833333333334
df - entropy - 5 pca:5 -> Train: 83.68055555555556 - Test: 67.70833333333334,5,5,83.68055555555556,67.70833333333334
df_scaled - entropy - 3 pca:1 -> Train: 74.47916666666666 - Test: 67.70833333333334,3,1,74.47916666666666,67.70833333333334
df - entropy - 15 pca:7 -> Train: 99.82638888888889 - Test: 67.70833333333334,15,7,99.82638888888889,67.70833333333334
df_scaled - entropy - 2 pca:3 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,3,74.47916666666666,67.70833333333334
df_scaled - entropy - 1 pca:3 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,3,74.47916666666666,67.70833333333334
df - entropy - 14 pca:7 -> Train: 99.30555555555556 - Test: 67.70833333333334,14,7,99.30555555555556,67.70833333333334
df_scaled - entropy - 14 pca:1 -> Train: 88.02083333333334 - Test: 67.70833333333334,14,1,88.02083333333334,67.70833333333334
df_scaled - gini - 2 pca:1 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,1,74.47916666666666,67.70833333333334
df_scaled - entropy - 13 pca:1 -> Train: 86.97916666666666 - Test: 67.70833333333334,13,1,86.97916666666666,67.70833333333334
df_scaled - entropy - 2 pca:5 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,5,74.47916666666666,67.70833333333334
df_scaled - gini - 2 pca:5 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,5,74.47916666666666,67.70833333333334
df_scaled - entropy - 1 pca:7 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,7,74.47916666666666,67.70833333333334
df_scaled - gini - 2 pca:7 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,7,74.47916666666666,67.70833333333334
df_scaled - entropy - 2 pca:7 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,7,74.47916666666666,67.70833333333334
df_scaled - entropy - 3 pca:5 -> Train: 75.69444444444444 - Test: 67.70833333333334,3,5,75.69444444444444,67.70833333333334
df_scaled - entropy - 1 pca:2 -> Train: 74.47916666666666 - Test: 67.70833333333334,1,2,74.47916666666666,67.70833333333334
df_scaled - entropy - 2 pca:2 -> Train: 74.47916666666666 - Test: 67.70833333333334,2,2,74.47916666666666,67.70833333333334
df_iqr_scaled - gini - 7 pca:1 -> Train: 84.13361169102296 - Test: 67.5,7,1,84.13361169102296,67.5
clean_df_iqr - gini - 18 pca:1 -> Train: 94.57202505219206 - Test: 67.5,18,1,94.57202505219206,67.5
clean_df_iqr - gini - 19 pca:1 -> Train: 95.4070981210856 - Test: 67.5,19,1,95.4070981210856,67.5
df_iqr_scaled - gini - 11 pca:3 -> Train: 98.32985386221294 - Test: 67.5,11,3,98.32985386221294,67.5
clean_df_iqr - gini - 12 pca:2 -> Train: 97.7035490605428 - Test: 67.5,12,2,97.7035490605428,67.5
clean_df_iqr - gini - 9 pca:2 -> Train: 92.90187891440502 - Test: 67.5,9,2,92.90187891440502,67.5
df_iqr_scaled - gini - 11 pca:2 -> Train: 89.77035490605428 - Test: 67.5,11,2,89.77035490605428,67.5
clean_df_iqr - entropy - 40 pca:1 -> Train: 98.12108559498957 - Test: 67.5,40,1,98.12108559498957,67.5
clean_df_iqr - entropy - 19 pca:3 -> Train: 99.79123173277662 - Test: 67.5,19,3,99.79123173277662,67.5
clean_df_iqr - gini - 20 pca:1 -> Train: 96.03340292275574 - Test: 67.5,20,1,96.03340292275574,67.5
df_iqr_scaled - entropy - 11 pca:1 -> Train: 87.89144050104383 - Test: 67.5,11,1,87.89144050104383,67.5
df_iqr_scaled - gini - 8 pca:4 -> Train: 95.19832985386222 - Test: 67.5,8,4,95.19832985386222,67.5
df_iqr_scaled - entropy - 8 pca:1 -> Train: 83.29853862212944 - Test: 67.5,8,1,83.29853862212944,67.5
df_iqr_scaled - gini - 3 pca:1 -> Train: 77.03549060542797 - Test: 67.5,3,1,77.03549060542797,67.5
df_iqr_scaled - entropy - 10 pca:2 -> Train: 83.7160751565762 - Test: 67.5,10,2,83.7160751565762,67.5
clean_df_iqr - entropy - 13 pca:4 -> Train: 97.07724425887265 - Test: 67.5,13,4,97.07724425887265,67.5
clean_df_iqr - gini - 14 pca:2 -> Train: 99.16492693110646 - Test: 67.5,14,2,99.16492693110646,67.5
clean_df_iqr - gini - 12 pca:8 -> Train: 99.79123173277662 - Test: 67.5,12,8,99.79123173277662,67.5
clean_df_iqr - gini - 6 pca:1 -> Train: 75.78288100208769 - Test: 67.5,6,1,75.78288100208769,67.5
clean_df_iqr - entropy - 6 pca:1 -> Train: 74.53027139874739 - Test: 67.5,6,1,74.53027139874739,67.5
clean_df_iqr - gini - 15 pca:2 -> Train: 99.58246346555325 - Test: 67.5,15,2,99.58246346555325,67.5
df_iqr_scaled - entropy - 9 pca:1 -> Train: 84.34237995824635 - Test: 67.5,9,1,84.34237995824635,67.5
df_zscore_scaled - gini - 3 pca:6 -> Train: 77.90697674418605 - Test: 67.44186046511628,3,6,77.90697674418605,67.44186046511628
clean_df_zscore - entropy - 3 pca:6 -> Train: 77.51937984496125 - Test: 67.44186046511628,3,6,77.51937984496125,67.44186046511628
df_zscore_scaled - gini - 5 pca:6 -> Train: 83.91472868217055 - Test: 67.44186046511628,5,6,83.91472868217055,67.44186046511628
clean_df_zscore - entropy - 3 pca:7 -> Train: 79.45736434108527 - Test: 67.44186046511628,3,7,79.45736434108527,67.44186046511628
df_zscore_scaled - gini - 13 pca:8 -> Train: 97.09302325581395 - Test: 67.44186046511628,13,8,97.09302325581395,67.44186046511628
clean_df_zscore - gini - 3 pca:8 -> Train: 79.45736434108527 - Test: 67.44186046511628,3,8,79.45736434108527,67.44186046511628
df_zscore_scaled - gini - 15 pca:8 -> Train: 99.03100775193798 - Test: 67.44186046511628,15,8,99.03100775193798,67.44186046511628
clean_df_zscore - gini - 6 pca:3 -> Train: 86.24031007751938 - Test: 67.44186046511628,6,3,86.24031007751938,67.44186046511628
df_zscore_scaled - entropy - 4 pca:7 -> Train: 80.23255813953489 - Test: 67.44186046511628,4,7,80.23255813953489,67.44186046511628
clean_df_zscore - gini - 3 pca:6 -> Train: 77.51937984496125 - Test: 67.44186046511628,3,6,77.51937984496125,67.44186046511628
df_zscore_scaled - entropy - 4 pca:8 -> Train: 80.03875968992247 - Test: 67.44186046511628,4,8,80.03875968992247,67.44186046511628
clean_df_zscore - entropy - 15 pca:2 -> Train: 97.67441860465115 - Test: 67.44186046511628,15,2,97.67441860465115,67.44186046511628
clean_df_zscore - gini - 6 pca:6 -> Train: 89.72868217054264 - Test: 67.44186046511628,6,6,89.72868217054264,67.44186046511628
df_zscore_scaled - gini - 3 pca:8 -> Train: 78.10077519379846 - Test: 67.44186046511628,3,8,78.10077519379846,67.44186046511628
df_zscore_scaled - gini - 3 pca:7 -> Train: 78.10077519379846 - Test: 67.44186046511628,3,7,78.10077519379846,67.44186046511628
clean_df_zscore - gini - 7 pca:6 -> Train: 94.37984496124031 - Test: 67.44186046511628,7,6,94.37984496124031,67.44186046511628
clean_df_zscore - entropy - 5 pca:4 -> Train: 83.13953488372093 - Test: 67.44186046511628,5,4,83.13953488372093,67.44186046511628
df_zscore_scaled - entropy - 4 pca:6 -> Train: 80.03875968992247 - Test: 67.44186046511628,4,6,80.03875968992247,67.44186046511628
df_zscore_scaled - gini - 15 pca:7 -> Train: 98.83720930232558 - Test: 67.44186046511628,15,7,98.83720930232558,67.44186046511628
df_zscore_scaled - entropy - 6 pca:6 -> Train: 87.98449612403101 - Test: 67.44186046511628,6,6,87.98449612403101,67.44186046511628
clean_df_zscore - gini - 3 pca:7 -> Train: 79.45736434108527 - Test: 67.44186046511628,3,7,79.45736434108527,67.44186046511628
clean_df_zscore - gini - 7 pca:2 -> Train: 86.04651162790698 - Test: 67.44186046511628,7,2,86.04651162790698,67.44186046511628
df_zscore_scaled - gini - 3 pca:5 -> Train: 77.90697674418605 - Test: 67.44186046511628,3,5,77.90697674418605,67.44186046511628
clean_df_zscore - entropy - 3 pca:8 -> Train: 79.45736434108527 - Test: 67.44186046511628,3,8,79.45736434108527,67.44186046511628
df_zscore_scaled - gini - 3 pca:4 -> Train: 77.90697674418605 - Test: 67.44186046511628,3,4,77.90697674418605,67.44186046511628
df_zscore_scaled - gini - 4 pca:4 -> Train: 78.68217054263566 - Test: 67.44186046511628,4,4,78.68217054263566,67.44186046511628
df_zscore_scaled - gini - 14 pca:8 -> Train: 98.25581395348837 - Test: 67.44186046511628,14,8,98.25581395348837,67.44186046511628
df_zscore_scaled - gini - 3 pca:3 -> Train: 77.90697674418605 - Test: 67.44186046511628,3,3,77.90697674418605,67.44186046511628
df_zscore_scaled - gini - 8 pca:8 -> Train: 90.11627906976744 - Test: 67.44186046511628,8,8,90.11627906976744,67.44186046511628
clean_df_zscore - entropy - 5 pca:3 -> Train: 83.72093023255815 - Test: 67.44186046511628,5,3,83.72093023255815,67.44186046511628
df_zscore_scaled - gini - 4 pca:3 -> Train: 78.68217054263566 - Test: 67.44186046511628,4,3,78.68217054263566,67.44186046511628
df_scaled - gini - 11 pca:7 -> Train: 98.95833333333334 - Test: 67.1875,11,7,98.95833333333334,67.1875
df - gini - 4 pca:1 -> Train: 71.70138888888889 - Test: 67.1875,4,1,71.70138888888889,67.1875
df - entropy - 4 pca:1 -> Train: 71.70138888888889 - Test: 67.1875,4,1,71.70138888888889,67.1875
df_scaled - gini - 22 pca:1 -> Train: 95.3125 - Test: 67.1875,22,1,95.3125,67.1875
df - gini - 8 pca:8 -> Train: 96.35416666666666 - Test: 67.1875,8,8,96.35416666666666,67.1875
df_scaled - gini - 7 pca:8 -> Train: 92.1875 - Test: 67.1875,7,8,92.1875,67.1875
df_scaled - gini - 21 pca:1 -> Train: 94.61805555555556 - Test: 67.1875,21,1,94.61805555555556,67.1875
df_scaled - gini - 20 pca:1 -> Train: 94.27083333333334 - Test: 67.1875,20,1,94.27083333333334,67.1875
df_scaled - gini - 19 pca:1 -> Train: 93.92361111111111 - Test: 67.1875,19,1,93.92361111111111,67.1875
df_scaled - gini - 16 pca:1 -> Train: 91.84027777777779 - Test: 67.1875,16,1,91.84027777777779,67.1875
df_scaled - gini - 14 pca:1 -> Train: 89.58333333333334 - Test: 67.1875,14,1,89.58333333333334,67.1875
df - gini - 6 pca:8 -> Train: 90.10416666666666 - Test: 67.1875,6,8,90.10416666666666,67.1875
df_scaled - gini - 4 pca:3 -> Train: 78.29861111111111 - Test: 67.1875,4,3,78.29861111111111,67.1875
df_scaled - entropy - 21 pca:1 -> Train: 93.22916666666666 - Test: 67.1875,21,1,93.22916666666666,67.1875
df_scaled - entropy - 20 pca:1 -> Train: 92.53472222222221 - Test: 67.1875,20,1,92.53472222222221,67.1875
df_scaled - entropy - 19 pca:1 -> Train: 92.36111111111111 - Test: 67.1875,19,1,92.36111111111111,67.1875
df_scaled - entropy - 18 pca:1 -> Train: 91.84027777777779 - Test: 67.1875,18,1,91.84027777777779,67.1875
df - gini - 7 pca:3 -> Train: 86.97916666666666 - Test: 67.1875,7,3,86.97916666666666,67.1875
df_scaled - entropy - 9 pca:5 -> Train: 92.1875 - Test: 67.1875,9,5,92.1875,67.1875
df_scaled - entropy - 17 pca:1 -> Train: 91.14583333333334 - Test: 67.1875,17,1,91.14583333333334,67.1875
df_scaled - entropy - 7 pca:5 -> Train: 88.19444444444444 - Test: 67.1875,7,5,88.19444444444444,67.1875
df_scaled - entropy - 16 pca:1 -> Train: 89.93055555555556 - Test: 67.1875,16,1,89.93055555555556,67.1875
clean_df_iqr - gini - 17 pca:1 -> Train: 93.52818371607515 - Test: 66.875,17,1,93.52818371607515,66.875
df_iqr_scaled - gini - 13 pca:4 -> Train: 99.58246346555325 - Test: 66.875,13,4,99.58246346555325,66.875
clean_df_iqr - entropy - 18 pca:3 -> Train: 99.58246346555325 - Test: 66.875,18,3,99.58246346555325,66.875
clean_df_iqr - entropy - 16 pca:3 -> Train: 98.74739039665971 - Test: 66.875,16,3,98.74739039665971,66.875
clean_df_iqr - entropy - 15 pca:2 -> Train: 100.0 - Test: 66.875,15,2,100.0,66.875
clean_df_iqr - gini - 7 pca:4 -> Train: 87.2651356993737 - Test: 66.875,7,4,87.2651356993737,66.875
df_iqr_scaled - gini - 12 pca:2 -> Train: 91.44050104384134 - Test: 66.875,12,2,91.44050104384134,66.875
clean_df_iqr - entropy - 9 pca:2 -> Train: 91.8580375782881 - Test: 66.875,9,2,91.8580375782881,66.875
clean_df_iqr - entropy - 17 pca:4 -> Train: 100.0 - Test: 66.875,17,4,100.0,66.875
clean_df_iqr - gini - 14 pca:1 -> Train: 90.6054279749478 - Test: 66.875,14,1,90.6054279749478,66.875
df_iqr_scaled - gini - 19 pca:1 -> Train: 99.16492693110646 - Test: 66.875,19,1,99.16492693110646,66.875
df_iqr_scaled - gini - 9 pca:1 -> Train: 87.47390396659708 - Test: 66.875,9,1,87.47390396659708,66.875
clean_df_iqr - gini - 12 pca:1 -> Train: 87.47390396659708 - Test: 66.875,12,1,87.47390396659708,66.875
df_iqr_scaled - gini - 16 pca:3 -> Train: 100.0 - Test: 66.875,16,3,100.0,66.875
df_iqr_scaled - gini - 15 pca:3 -> Train: 99.79123173277662 - Test: 66.875,15,3,99.79123173277662,66.875
df_iqr_scaled - entropy - 10 pca:1 -> Train: 86.43006263048017 - Test: 66.875,10,1,86.43006263048017,66.875
df_iqr_scaled - gini - 10 pca:1 -> Train: 88.72651356993737 - Test: 66.875,10,1,88.72651356993737,66.875
clean_df_iqr - entropy - 37 pca:1 -> Train: 96.4509394572025 - Test: 66.875,37,1,96.4509394572025,66.875
df_zscore_scaled - entropy - 22 pca:8 -> Train: 99.8062015503876 - Test: 66.86046511627907,22,8,99.8062015503876,66.86046511627907
clean_df_zscore - entropy - 13 pca:5 -> Train: 100.0 - Test: 66.86046511627907,13,5,100.0,66.86046511627907
df_zscore_scaled - entropy - 23 pca:8 -> Train: 100.0 - Test: 66.86046511627907,23,8,100.0,66.86046511627907
clean_df_zscore - entropy - 10 pca:4 -> Train: 97.67441860465115 - Test: 66.86046511627907,10,4,97.67441860465115,66.86046511627907
df_zscore_scaled - entropy - 3 pca:5 -> Train: 77.32558139534885 - Test: 66.86046511627907,3,5,77.32558139534885,66.86046511627907
clean_df_zscore - gini - 6 pca:4 -> Train: 88.75968992248062 - Test: 66.86046511627907,6,4,88.75968992248062,66.86046511627907
df_zscore_scaled - entropy - 3 pca:8 -> Train: 77.32558139534885 - Test: 66.86046511627907,3,8,77.32558139534885,66.86046511627907
clean_df_zscore - entropy - 8 pca:8 -> Train: 95.93023255813954 - Test: 66.86046511627907,8,8,95.93023255813954,66.86046511627907
df_zscore_scaled - entropy - 6 pca:8 -> Train: 87.98449612403101 - Test: 66.86046511627907,6,8,87.98449612403101,66.86046511627907
